IL,ITOT,VOUT,VDROP
0.0001,+2.050295E-03,0.791932334,0.366351917
0.0003,+2.239348E-03,0.79119936,0.313789055
0.0005,+2.439219E-03,0.791444668,0.261209054
0.001,+2.938052E-03,0.791371995,0.129032094
0.002,+3.934795E-03,0.791026844,-0.133730481
0.003,+4.929093E-03,0.791190437,-0.395793416
0.004,+5.925665E-03,0.790841752,-0.658684948
0.005,+6.924212E-03,0.791141161,-0.921395938
0.006,+7.919983E-03,0.791263414,-1.18393891
0.007,+8.917625E-03,0.791327185,-1.44668477
0.008,+9.912542E-03,0.791323864,-1.70939755
0.009,+1.049990E-02,0.790706373,-1.97209493
0.01,+1.049987E-02,0.692008054,-2.23451244
