IL,ITOT,VOUT,VDROP
0.0001,+3.762411E-03,1.68972165,0.816178902
0.0003,+3.949571E-03,1.68987655,0.763493747
0.0005,+4.147484E-03,1.68977526,0.710849445
0.001,+4.644548E-03,1.6900696,0.579329718
0.002,+5.641842E-03,1.6900336,0.316296073
0.003,+6.642244E-03,1.69012103,0.0524599732
0.004,+7.640010E-03,1.6902,-0.210412579
0.005,+8.634326E-03,1.69019509,-0.472513473
0.006,+9.631096E-03,1.69025942,-0.73545531
0.007,+1.049991E-02,1.69010766,-0.998409948
0.008,+1.049991E-02,1.51925275,-1.26132786
0.009,+1.049990E-02,1.30211961,-1.5240155
0.01,+1.049989E-02,1.05267121,-1.78688665
