IL,ITOT,VOUT,VDROP
0.0001,+2.616848E-03,1.08984301,0.516092972
0.0003,+2.807562E-03,1.0900466,0.463738219
0.0005,+3.004416E-03,1.09001418,0.411147668
0.001,+3.502632E-03,1.08998879,0.279712242
0.002,+4.503486E-03,1.09007459,0.0159365046
0.003,+5.500302E-03,1.09028922,-0.246860427
0.004,+6.495727E-03,1.090333,-0.50899834
0.005,+7.490192E-03,1.09011769,-0.771640092
0.006,+8.487311E-03,1.09016468,-1.03449461
0.007,+9.484910E-03,1.09030922,-1.29729591
0.008,+1.048098E-02,1.09043445,-1.56005799
0.009,+1.049988E-02,1.08933612,-1.82280662
0.01,+1.049986E-02,0.757322715,-2.08525039
