VIN,ITOT,VOUT,VDROP
3.3,+3.227613E-03,1.98958371,0.995374058
3.2,+3.216959E-03,1.98952486,0.995371142
3.1,+3.206508E-03,1.98943759,0.995361215
3.0,+3.194561E-03,1.98941462,0.995369733
2.9,+3.164049E-03,1.98970414,0.995372065
2.8,+3.022386E-03,1.9614609,0.99538123
2.7,+2.733138E-03,1.86481764,0.995345328
2.6,+2.435887E-03,1.76806086,0.995359458
2.5,+2.138061E-03,1.67162449,0.995379621
2.4,+1.841355E-03,1.57563811,0.995375607
2.3,+1.546331E-03,1.48015745,0.995354813
2.2,+1.253889E-03,1.38564525,0.995392508
2.1,+9.654884E-04,1.2923171,0.9954035
2.0,+6.829220E-04,1.20103373,0.995369685
