VIN,ITOT,VOUT,VDROP
3.3,+3.272319E-03,1.19273473,-0.298924376
3.2,+3.198709E-03,1.19262288,-0.298913329
3.1,+3.177158E-03,1.19247177,-0.298913021
3.0,+3.162340E-03,1.19239483,-0.298945392
2.9,+3.149843E-03,1.19227394,-0.298925955
2.8,+3.138670E-03,1.19218255,-0.298917388
2.7,+3.128028E-03,1.19213178,-0.298935354
2.6,+3.117727E-03,1.19208703,-0.298939357
2.5,+3.107599E-03,1.19197304,-0.298948912
2.4,+3.097725E-03,1.19194516,-0.29894028
2.3,+3.087987E-03,1.19189237,-0.298943972
2.2,+3.078118E-03,1.19184672,-0.298929216
2.1,+3.067626E-03,1.19183969,-0.298916015
2.0,+3.050274E-03,1.19165927,-0.29896126
1.9,+3.002086E-03,1.18833905,-0.298941851
1.8,+2.816584E-03,1.09475682,-0.298945025
1.7,+2.622532E-03,0.998655276,-0.298981353
1.6,+2.425677E-03,0.902050678,-0.299000509
1.5,+2.228268E-03,0.805516245,-0.299026056
1.4,+2.031854E-03,0.709252875,-0.299006928
1.3,+1.835284E-03,0.613145932,-0.299055631
1.2,+1.639800E-03,0.517589245,-0.299071474
