VIN,ITOT,VOUT,VDROP
3.3,+3.241217E-03,1.99045826,0.503762637
3.2,+3.182502E-03,1.99040707,0.503774688
3.1,+3.163441E-03,1.99027299,0.503761909
3.0,+3.149143E-03,1.99021507,0.503715924
2.9,+3.133843E-03,1.99018282,0.503761375
2.8,+3.105692E-03,1.99013333,0.503749027
2.7,+3.041817E-03,1.98975296,0.503772731
2.6,+2.856727E-03,1.89716313,0.503733134
2.5,+2.663540E-03,1.80097943,0.50375894
2.4,+2.467083E-03,1.70443624,0.503734755
2.3,+2.270263E-03,1.60796808,0.503728662
2.2,+2.074487E-03,1.51190135,0.503682983
2.1,+1.878755E-03,1.41604029,0.503631571
2.0,+1.683758E-03,1.32046671,0.50363516
