IL,ITOT,VOUT,VDROP
0.0001,+3.493449E-03,1.56311717,0.7638096
0.0003,+3.653162E-03,1.56392116,0.711169724
0.0005,+3.845687E-03,1.56439746,0.65857255
0.001,+4.336537E-03,1.56431583,0.526989494
0.002,+5.324134E-03,1.56426764,0.264107684
0.003,+6.315805E-03,1.56443488,0.000160688298
0.004,+7.305371E-03,1.56461854,-0.262742039
0.005,+8.291936E-03,1.56464362,-0.525094329
0.006,+9.279582E-03,1.56472912,-0.787938622
0.007,+1.027015E-02,1.5648286,-1.05101403
0.008,+1.049992E-02,1.53451331,-1.31411425
0.009,+1.049992E-02,1.29001919,-1.57717959
0.01,+1.049992E-02,1.05362938,-1.84028614
