IL,ITOT,VOUT,VDROP
0.0001,+1.576202E-03,0.564047488,0.264450864
0.0003,+1.753516E-03,0.564441099,0.210917088
0.0005,+1.947008E-03,0.564361514,0.158302465
0.001,+2.443545E-03,0.56407941,0.0268324384
0.002,+3.434201E-03,0.563565064,-0.236055443
0.003,+4.420457E-03,0.563308055,-0.498331976
0.004,+5.409443E-03,0.56272952,-0.761124721
0.005,+6.399770E-03,0.562758679,-1.02418432
0.006,+7.390113E-03,0.562778968,-1.28719219
0.007,+8.378755E-03,0.562845338,-1.55022603
0.008,+9.370156E-03,0.563186366,-1.8132947
0.009,+1.035748E-02,0.563134751,-2.07610723
0.01,+1.049991E-02,0.569633582,-2.33897909
