IL,ITOT,VOUT,VDROP
0.0001,+1.766705E-03,0.662736559,0.314322167
0.0003,+1.939061E-03,0.663260132,0.261712646
0.0005,+2.135104E-03,0.663043445,0.208246753
0.001,+2.630057E-03,0.662711954,0.0767565063
0.002,+3.622333E-03,0.662559787,-0.18613687
0.003,+4.608897E-03,0.662427093,-0.44829637
0.004,+5.598589E-03,0.662407659,-0.711368416
0.005,+6.587808E-03,0.6622263,-0.974347786
0.006,+7.576526E-03,0.662251143,-1.2373707
0.007,+8.565941E-03,0.662245765,-1.5001837
0.008,+9.556131E-03,0.662343241,-1.76326389
0.009,+1.049991E-02,0.662364041,-2.02630512
0.01,+1.049991E-02,0.672370641,-2.28924812
