IL,ITOT,VOUT,VDROP
0.0001,+2.147242E-03,0.862002106,0.414305617
0.0003,+2.318531E-03,0.862211297,0.361681576
0.0005,+2.511870E-03,0.862250258,0.309047135
0.001,+3.009527E-03,0.86230084,0.176627965
0.002,+3.998563E-03,0.861800519,-0.086342869
0.003,+4.985732E-03,0.861747435,-0.348609136
0.004,+5.974595E-03,0.861833729,-0.611440838
0.005,+6.964034E-03,0.861830925,-0.874473998
0.006,+7.953683E-03,0.861808079,-1.13749289
0.007,+8.943346E-03,0.861877834,-1.40054512
0.008,+9.933363E-03,0.861940372,-1.66359119
0.009,+1.049992E-02,0.866292262,-1.92641907
0.01,+1.049989E-02,0.814653941,-2.18943246
