VIN,ITOT,VOUT,VDROP
1.8,+6.508605E-03,1.66460529,0.0500752097
1.775,+6.500450E-03,1.66579069,0.0500733695
1.75,+6.496376E-03,1.66681436,0.0500655552
1.725,+6.495075E-03,1.6680153,0.0500714208
1.7,+6.492878E-03,1.66929617,0.0500800551
1.675,+6.438360E-03,1.65726349,0.0500833492
1.65,+6.308606E-03,1.6324266,0.0500778173
1.625,+6.178968E-03,1.60753891,0.0500859901
1.6,+6.051305E-03,1.58267278,0.0500633952
1.575,+5.925586E-03,1.55778855,0.0500703728
1.55,+5.801167E-03,1.53286526,0.0500876914
1.525,+5.681198E-03,1.50798245,0.0500835661
1.5,+5.563954E-03,1.48306003,0.0500629004
1.475,+5.449631E-03,1.45817602,0.0500784956
1.45,+5.338101E-03,1.43324943,0.0500678987
1.425,+5.229098E-03,1.40833961,0.0500856454
1.4,+5.122455E-03,1.38342248,0.0500609545
1.375,+5.018023E-03,1.35851827,0.0500812282
1.35,+4.915135E-03,1.33358006,0.0500745009
1.325,+4.813934E-03,1.30865933,0.0500686242
1.3,+4.713713E-03,1.2836933,0.0500913831
1.275,+4.614648E-03,1.25879677,0.0500915026
1.25,+4.516284E-03,1.2338793,0.0500812143
1.225,+4.418646E-03,1.20895625,0.0500896902
1.2,+4.321448E-03,1.1840391,0.0500878471
1.175,+4.224543E-03,1.1590993,0.0500843083
1.15,+4.127956E-03,1.13415408,0.0500893204
1.125,+4.031435E-03,1.10920762,0.050081281
1.1,+3.935288E-03,1.08426983,0.0500806611
1.075,+3.839075E-03,1.05930952,0.0501001508
1.05,+3.743092E-03,1.03437735,0.0500976017
1.025,+3.646978E-03,1.00940028,0.050100515
1.0,+3.551038E-03,0.984441721,0.0501133581
