IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.590742E-04,1.70227226,1.65704275,1.6801774999999999
0.0003,+4.559833E-04,1.70204632,1.60467541,1.6273175
0.0005,+6.536511E-04,1.70195411,1.55229575,1.5744574999999998
0.001,+1.149289E-03,1.70174023,1.42134334,1.4423074999999999
0.002,+2.140941E-03,1.70157832,1.15949031,1.1780074999999999
0.003,+3.132893E-03,1.70141912,0.897676033,0.9137074999999999
0.004,+4.123899E-03,1.70137089,0.636046279,0.6494074999999999
0.005,+5.115971E-03,1.70127651,0.374198991,0.38510749999999994
0.006,+6.111192E-03,1.70120703,0.111565008,0.12080749999999973
0.007,+7.102843E-03,1.70115237,-0.150092295,-0.14349250000000024
0.008,+8.092006E-03,1.70108395,-0.41121974,-0.4077925
0.009,+9.082924E-03,1.70103844,-0.672817756,-0.6720925
0.01,+1.007452E-02,1.70100452,-0.934524509,-0.9363925
