IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.738274E-04,0.902216487,0.861601017,0.8770680882352941
0.0003,+1.084203E-03,0.903857769,0.809242807,0.8242080882352941
0.0005,+1.248365E-03,0.909419681,0.756877945,0.7713480882352941
0.001,+1.642245E-03,0.93315738,0.62595127,0.6391980882352941
0.002,+2.506117E-03,0.938285093,0.364131573,0.37489808823529414
0.003,+3.547322E-03,0.939284664,0.101555569,0.11059808823529416
0.004,+4.514210E-03,0.939105017,-0.160136158,-0.15370191176470593
0.005,+5.527493E-03,0.93978313,-0.421195985,-0.4180019117647059
0.006,+6.525772E-03,0.939557293,-0.683027199,-0.6823019117647059
0.007,+7.485419E-03,0.939771027,-0.944550018,-0.9466019117647059
0.008,+8.499355E-03,0.940041918,-1.20634098,-1.2109019117647062
0.009,+9.487732E-03,0.939944422,-1.46810673,-1.4752019117647057
0.01,+1.047817E-02,0.93984352,-1.72987339,-1.7395019117647061
