IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.937747E-04,1.40193888,1.35882863,1.3790114705882353
0.0003,+5.891452E-04,1.40184952,1.30645484,1.3261514705882351
0.0005,+7.871449E-04,1.40177394,1.25407444,1.2732914705882352
0.001,+1.282928E-03,1.40166995,1.1231539,1.1411414705882352
0.002,+2.275039E-03,1.40157968,0.861324566,0.8768414705882351
0.003,+3.266746E-03,1.40151359,0.599475059,0.6125414705882352
0.004,+4.258709E-03,1.40144732,0.337624376,0.34824147058823507
0.005,+5.253104E-03,1.40135143,0.0751094121,0.08394147058823509
0.006,+6.244617E-03,1.40138051,-0.186547832,-0.1803585294117649
0.007,+7.232971E-03,1.40133088,-0.447558441,-0.44465852941176487
0.008,+8.224521E-03,1.40125984,-0.70936232,-0.7089585294117651
0.009,+9.215150E-03,1.40129605,-0.970877509,-0.9732585294117646
0.01,+1.020673E-02,1.40125952,-1.23265592,-1.237558529411765
