IL,ITOT,VOUT,VDROP,VISET
0.0001,+7.402468E-04,1.20194654,1.15985514,1.1782341176470588
0.0003,+9.406077E-04,1.201729,1.10747321,1.1253741176470589
0.0005,+1.055241E-03,1.20627763,1.05511413,1.0725141176470587
0.001,+1.496868E-03,1.21522593,0.924184067,0.9403641176470587
0.002,+2.402654E-03,1.22358938,0.662549194,0.6760641176470588
0.003,+3.371787E-03,1.22338305,0.400737908,0.41176411764705867
0.004,+4.397855E-03,1.22455874,0.137999568,0.1474641176470588
0.005,+5.398695E-03,1.22501946,-0.123695461,-0.1168358823529414
0.006,+6.390704E-03,1.22521214,-0.384831225,-0.3811358823529414
0.007,+7.399978E-03,1.22521059,-0.646514681,-0.6454358823529414
0.008,+8.394384E-03,1.22529627,-0.908223677,-0.9097358823529411
0.009,+9.387997E-03,1.22513464,-1.17001398,-1.174035882352941
0.01,+1.037950E-02,1.22465326,-1.43179451,-1.438335882352941
