IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.834154E-04,1.50229744,1.45806972,1.4794001470588236
0.0003,+4.788327E-04,1.5021812,1.40572013,1.4265401470588235
0.0005,+6.765539E-04,1.50212595,1.3533451,1.3736801470588236
0.001,+1.171574E-03,1.50200651,1.22264299,1.2415301470588234
0.002,+2.163365E-03,1.50190424,0.960774097,0.9772301470588235
0.003,+3.155354E-03,1.50185695,0.698941688,0.7129301470588235
0.004,+4.147336E-03,1.50174537,0.437124008,0.4486301470588234
0.005,+5.142179E-03,1.50169285,0.174534637,0.18433014705882345
0.006,+6.133913E-03,1.50170579,-0.0871767442,-0.07996985294117676
0.007,+7.122199E-03,1.5016801,-0.348096198,-0.34426985294117673
0.008,+8.114441E-03,1.50163502,-0.609917492,-0.6085698529411765
0.009,+9.106035E-03,1.50159997,-0.871664907,-0.8728698529411765
0.01,+1.009746E-02,1.50156878,-1.13344564,-1.137169852941177
