IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.675933E-04,1.00237386,0.961098592,0.9774567647058824
0.0003,+1.074555E-03,1.00220711,0.908740882,0.9245967647058824
0.0005,+1.126929E-03,1.01246887,0.856358218,0.8717367647058823
0.001,+1.480949E-03,1.03096743,0.725449193,0.7395867647058824
0.002,+2.444566E-03,1.03681936,0.463589898,0.47528676470588227
0.003,+3.484241E-03,1.03772698,0.200985537,0.2109867647058823
0.004,+4.528436E-03,1.03769309,-0.0607656725,-0.05331323529411769
0.005,+5.499634E-03,1.03816851,-0.321701259,-0.3176132352941179
0.006,+6.480044E-03,1.03844469,-0.583512445,-0.5819132352941179
0.007,+7.475561E-03,1.03833636,-0.84531525,-0.8462132352941178
0.008,+8.480469E-03,1.03836302,-1.10714066,-1.110513235294118
0.009,+9.477573E-03,1.03836414,-1.3687204,-1.3748132352941176
0.01,+1.047186E-02,1.03817449,-1.63051198,-1.639113235294118
