IL,ITOT,VOUT,VDROP,VISET
0.0001,+5.781715E-04,1.30190967,1.25930712,1.2786227941176471
0.0003,+7.748632E-04,1.30182608,1.20694589,1.2257627941176472
0.0005,+9.667427E-04,1.30188246,1.15461495,1.172902794117647
0.001,+1.443671E-03,1.3024401,1.0236752,1.040752794117647
0.002,+2.326174E-03,1.3062863,0.761842306,0.7764527941176471
0.003,+3.313290E-03,1.30663287,0.500209542,0.512152794117647
0.004,+4.312368E-03,1.30668237,0.237446006,0.24785279411764694
0.005,+5.309382E-03,1.30673278,-0.0243174101,-0.016447205882353044
0.006,+6.303666E-03,1.30672475,-0.285306704,-0.280747205882353
0.007,+7.301712E-03,1.30670591,-0.547088695,-0.5450472058823532
0.008,+8.298744E-03,1.30672569,-0.808698606,-0.809347205882353
0.009,+9.297168E-03,1.30674734,-1.07053155,-1.0736472058823525
0.01,+1.029547E-02,1.30678952,-1.33233267,-1.337947205882353
