IL,ITOT,VOUT,VDROP
0.0001,+3.859823E-03,-0.00267057022,0.763178802
0.0003,+4.046368E-03,-0.00271702851,0.710807636
0.0005,+4.243996E-03,-0.00256624993,0.658429103
0.001,+4.738918E-03,-0.00264601793,0.527442023
0.002,+5.731137E-03,-0.00276371907,0.26571387
0.003,+6.728745E-03,-0.00261856493,0.00289337344
0.004,+7.720121E-03,-0.00204204916,-0.258906678
0.005,+8.711208E-03,-0.00190802775,-0.520120298
0.006,+9.703205E-03,-0.00207410347,-0.781825071
0.007,+1.050002E-02,-0.00220018596,-1.0437501
0.008,+1.050002E-02,-0.00140663996,-1.30569706
0.009,+1.050002E-02,-0.000537728173,-1.56761716
0.01,+1.050002E-02,0.00283759994,-1.82955069
