IL,ITOT,VOUT,VDROP
0.0001,+3.094107E-03,-0.0036281125,0.56433767
0.0003,+3.283648E-03,-0.00368495692,0.511970546
0.0005,+3.481311E-03,-0.00375887097,0.459581883
0.001,+3.977939E-03,-0.00372662309,0.328585362
0.002,+4.973786E-03,-0.00377194764,0.0658153326
0.003,+5.966932E-03,-0.00382341925,-0.195976158
0.004,+6.957330E-03,-0.00383302559,-0.457030972
0.005,+7.952268E-03,-0.00379951402,-0.718969429
0.006,+8.943795E-03,-0.00379628978,-0.980831711
0.007,+9.935301E-03,-0.00381404796,-1.24270885
0.008,+1.050001E-02,-0.0038228275,-1.50441912
0.009,+1.049999E-02,-0.00395575665,-1.76636173
0.01,+1.049999E-02,-0.00413689446,-2.0282862
