VIN,ITOT,VOUT,VDROP
3.3,-1.078167E-08,2.50998068e-05,7.15708414e-05
3.2,-8.110490E-09,1.99454563e-05,7.52180465e-05
3.1,-8.513702E-09,1.7130473e-05,7.23603278e-05
3.0,-9.370524E-09,1.68981954e-05,8.05971181e-05
2.9,-1.032809E-08,2.6739576e-06,9.43047162e-05
2.8,-9.521699E-09,-4.67320409e-07,9.81826515e-05
2.7,-8.060098E-09,1.33919097e-05,0.000106536197
2.6,-9.118494E-09,1.5559834e-05,0.000100598369
2.5,-1.002570E-08,1.33642576e-05,8.83474291e-05
2.4,-1.032808E-08,1.97767785e-05,7.74280527e-05
2.3,-1.058009E-08,2.17096599e-05,6.9741679e-05
2.2,-9.672917E-09,1.79213229e-05,8.26792497e-05
2.1,-9.723294E-09,0.0,9.67009744e-05
2.0,-1.032809E-08,8.94268758e-06,0.000104662556
1.9,-1.128568E-08,1.50897483e-05,0.000108968594
1.8,-1.103370E-08,1.51699394e-05,0.000106563996
1.7,-1.017688E-08,1.33366055e-05,9.46299623e-05
1.6,-9.118502E-09,1.60824586e-05,8.31017918e-05
1.5,-9.521685E-09,2.04957329e-05,7.88318931e-05
1.4,-1.163849E-08,2.24700925e-05,7.17181751e-05
1.3,-9.824085E-09,2.35761764e-05,7.07007383e-05
1.2,-1.042889E-08,1.74180548e-05,7.32387705e-05
