IL,ITOT,VOUT,VDROP
0.0001,+2.071650E-03,0.600157679,0.26473283
0.0003,+2.263180E-03,0.600222011,0.211515522
0.0005,+2.459615E-03,0.599979762,0.159157729
0.001,+2.958527E-03,0.599793766,0.0283199227
0.002,+3.954115E-03,0.599524064,-0.233281216
0.003,+4.944502E-03,0.59945372,-0.494361985
0.004,+5.935897E-03,0.599302023,-0.75588761
0.005,+6.929605E-03,0.599172252,-1.01763859
0.006,+7.921033E-03,0.599273331,-1.27940285
0.007,+8.912234E-03,0.59898429,-1.54114821
0.008,+9.903222E-03,0.599133036,-1.8029022
0.009,+1.049986E-02,0.598049096,-2.06444838
0.01,+1.049984E-02,0.594585947,-2.32617085
