IL,ITOT,VOUT,VDROP
0.0001,+2.840328E-03,0.997853622,0.46341821
0.0003,+3.027055E-03,0.997892164,0.41107155
0.0005,+3.223089E-03,0.997839617,0.358685569
0.001,+3.722692E-03,0.997617236,0.227052453
0.002,+4.714844E-03,0.99761984,-0.0346394725
0.003,+5.703576E-03,0.997487744,-0.295498342
0.004,+6.694917E-03,0.997366262,-0.557218454
0.005,+7.686797E-03,0.997511154,-0.818965931
0.006,+8.677692E-03,0.997438374,-1.08071191
0.007,+9.669055E-03,0.99747564,-1.34221045
0.008,+1.049987E-02,0.996870051,-1.60394493
0.009,+1.049985E-02,0.994164321,-1.86572789
0.01,+1.049984E-02,0.719118757,-2.1274835
