VIN,ITOT,VOUT,VDROP
1.8,+5.731693E-03,0.997574051,-0.29551916
1.775,+5.692609E-03,0.997234066,-0.295512786
1.75,+5.672657E-03,0.997159682,-0.295506195
1.725,+5.655035E-03,0.996825656,-0.295511835
1.7,+5.639429E-03,0.99669845,-0.295497961
1.675,+5.622993E-03,0.996404863,-0.295549077
1.65,+5.606710E-03,0.996269376,-0.295493852
1.625,+5.591065E-03,0.996103527,-0.295514159
1.6,+5.575083E-03,0.995896678,-0.295486969
1.575,+5.559777E-03,0.995846011,-0.295504577
1.55,+5.544719E-03,0.995580014,-0.295505981
1.525,+5.527938E-03,0.995595975,-0.295486099
1.5,+5.511931E-03,0.995404285,-0.295473534
1.475,+5.497285E-03,0.995347858,-0.295465256
1.45,+5.480099E-03,0.995097756,-0.295444329
1.425,+5.464434E-03,0.995012026,-0.295456727
1.4,+5.448524E-03,0.994970167,-0.295454069
1.375,+5.432921E-03,0.994718502,-0.295479686
1.35,+5.416230E-03,0.994573818,-0.295475088
1.325,+5.400048E-03,0.99454107,-0.295461806
1.3,+5.383479E-03,0.994348138,-0.295457311
1.275,+5.367006E-03,0.994336624,-0.29551099
1.25,+5.349356E-03,0.994089975,-0.295489944
1.225,+5.331654E-03,0.994011034,-0.295477843
1.2,+5.314537E-03,0.993862612,-0.295470168
1.175,+5.295256E-03,0.993772598,-0.295486741
1.15,+5.275465E-03,0.993645205,-0.295487008
1.125,+5.253501E-03,0.993374638,-0.295464074
1.1,+5.231135E-03,0.993059448,-0.295530271
1.075,+5.205570E-03,0.992800901,-0.295486833
1.05,+5.179546E-03,0.992576302,-0.295462298
1.025,+5.151408E-03,0.992025406,-0.295492465
1.0,+5.085290E-03,0.982482797,-0.295494506
