IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.576411E-04,1.6480749,1.61383661,1.6299831617647058
0.0003,+4.332275E-04,1.64757284,1.56120988,1.577123161764706
0.0005,+6.258110E-04,1.64728319,1.50853086,1.5242631617647058
0.001,+1.117694E-03,1.64692151,1.37710425,1.3921131617647058
0.002,+2.107442E-03,1.64660918,1.11386231,1.1278131617647058
0.003,+3.098241E-03,1.64636891,0.850598245,0.8635131617647057
0.004,+4.089357E-03,1.64619531,0.587352747,0.5992131617647056
0.005,+5.080683E-03,1.64610359,0.324148265,0.33491316176470565
0.006,+6.074270E-03,1.64598547,0.0602986318,0.07061316176470567
0.007,+7.065107E-03,1.64589733,-0.202745179,-0.1936868382352943
0.008,+8.053556E-03,1.64582052,-0.465226138,-0.4579868382352945
0.009,+9.044969E-03,1.64572194,-0.728434955,-0.7222868382352945
0.01,+1.003479E-02,1.64571575,-0.991361067,-0.9865868382352945
