IL,ITOT,VOUT,VDROP,VISET
0.0001,+4.860402E-04,1.39818021,1.36409038,1.3790114705882353
0.0003,+6.736954E-04,1.39772878,1.31143527,1.3261514705882351
0.0005,+8.702234E-04,1.39747415,1.25877686,1.2732914705882352
0.001,+1.366095E-03,1.39724374,1.12714968,1.1411414705882352
0.002,+2.357424E-03,1.39694632,0.863910523,0.8768414705882351
0.003,+3.349084E-03,1.39677743,0.600663729,0.6125414705882352
0.004,+4.340231E-03,1.39664807,0.337467802,0.34824147058823507
0.005,+5.332961E-03,1.39656238,0.0735937123,0.08394147058823509
0.006,+6.324523E-03,1.39649619,-0.189445434,-0.1803585294117649
0.007,+7.312976E-03,1.39638344,-0.451920785,-0.44465852941176487
0.008,+8.303863E-03,1.39633469,-0.715153904,-0.7089585294117651
0.009,+9.293625E-03,1.39622357,-0.978021847,-0.9732585294117646
0.01,+1.028441E-02,1.39621275,-1.24121129,-1.237558529411765
