IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.945052E-04,1.54769269,1.51404348,1.5295944852941177
0.0003,+4.722369E-04,1.54729799,1.46137265,1.4767344852941178
0.0005,+6.655148E-04,1.54707002,1.40870331,1.4238744852941176
0.001,+1.158521E-03,1.5467654,1.2770771,1.2917244852941177
0.002,+2.148724E-03,1.5464515,1.01382206,1.0274244852941177
0.003,+3.139283E-03,1.54629752,0.7505604,0.7631244852941176
0.004,+4.129746E-03,1.54618774,0.487585262,0.4988244852941177
0.005,+5.124225E-03,1.54607583,0.223478971,0.23452448529411773
0.006,+6.114734E-03,1.54604589,-0.0396057834,-0.029775514705882244
0.007,+7.103038E-03,1.5459278,-0.302016715,-0.2940755147058822
0.008,+8.094386E-03,1.54589268,-0.565187237,-0.5583755147058824
0.009,+9.084320E-03,1.54579244,-0.828166174,-0.8226755147058824
0.01,+1.007519E-02,1.54572465,-1.09136309,-1.0869755147058824
