IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.678852E-04,1.59768818,1.56393234,1.5797888235294117
0.0003,+4.442382E-04,1.59725936,1.51124425,1.5269288235294118
0.0005,+6.371474E-04,1.59703021,1.4586121,1.474068823529412
0.001,+1.130029E-03,1.59672438,1.32701,1.341918823529412
0.002,+2.119677E-03,1.59637903,1.06371258,1.077618823529412
0.003,+3.109665E-03,1.59614459,0.800706375,0.8133188235294119
0.004,+4.101231E-03,1.59603459,0.537471572,0.5490188235294118
0.005,+5.092380E-03,1.59594003,0.274247334,0.2847188235294118
0.006,+6.086422E-03,1.5958628,0.0103266086,0.020418823529411823
0.007,+7.077281E-03,1.59581282,-0.252703848,-0.24388117647058816
0.008,+8.065219E-03,1.59573407,-0.515112495,-0.5081811764705884
0.009,+9.056429E-03,1.59565702,-0.778269549,-0.7724811764705883
0.01,+1.004758E-02,1.59565521,-1.04151577,-1.0367811764705883
