IL,ITOT,VOUT,VDROP
0.0001,+2.834111E-03,0.996205734,0.462935311
0.0003,+3.022193E-03,0.996231689,0.410705687
0.0005,+3.218211E-03,0.996163015,0.358469272
0.001,+3.716024E-03,0.996007018,0.227162138
0.002,+4.707469E-03,0.996330943,-0.0338878731
0.003,+5.695079E-03,0.996251252,-0.294115731
0.004,+6.684983E-03,0.996421791,-0.555209648
0.005,+7.675426E-03,0.996342596,-0.816336222
0.006,+8.666450E-03,0.996386543,-1.07744416
0.007,+9.656327E-03,0.996388589,-1.33832013
0.008,+1.049986E-02,0.995782983,-1.59940986
0.009,+1.049985E-02,0.992890195,-1.86052774
0.01,+1.049983E-02,0.717158383,-2.12167295
