IL,ITOT,VOUT,VDROP
0.0001,+2.451160E-03,0.797348686,0.36373932
0.0003,+2.641188E-03,0.797506862,0.311495266
0.0005,+2.837872E-03,0.797421082,0.259231512
0.001,+3.336140E-03,0.797436628,0.127987837
0.002,+4.325888E-03,0.797314727,-0.132969447
0.003,+5.315462E-03,0.797104828,-0.393306011
0.004,+6.307145E-03,0.797241366,-0.654456701
0.005,+7.295649E-03,0.797132414,-0.915465181
0.006,+8.286519E-03,0.797295127,-1.17633764
0.007,+9.276307E-03,0.797146151,-1.43743271
0.008,+1.026593E-02,0.797238894,-1.69854876
0.009,+1.049985E-02,0.794938339,-1.95964638
0.01,+1.049983E-02,0.63975312,-2.22051267
