IL,ITOT,VOUT,VDROP
0.0001,+3.410074E-03,1.2956982,0.61171064
0.0003,+3.596134E-03,1.29578268,0.559478678
0.0005,+3.792715E-03,1.29591248,0.507208185
0.001,+4.288240E-03,1.29589954,0.376661583
0.002,+5.280827E-03,1.29584687,0.114821651
0.003,+6.270835E-03,1.29584316,-0.146185389
0.004,+7.257411E-03,1.29584889,-0.406580891
0.005,+8.247183E-03,1.29588226,-0.667750119
0.006,+9.237827E-03,1.29591895,-0.928552662
0.007,+1.022555E-02,1.29594025,-1.1896864
0.008,+1.049985E-02,1.29439583,-1.45081477
0.009,+1.049984E-02,1.08369033,-1.71195864
0.01,+1.049984E-02,0.864829143,-1.97303975
