IL,ITOT,VOUT,VDROP
0.0001,+3.793945E-03,1.49585269,0.710995153
0.0003,+3.979675E-03,1.4960318,0.658730295
0.0005,+4.174829E-03,1.49594983,0.606508106
0.001,+4.669941E-03,1.49591646,0.475936629
0.002,+5.661815E-03,1.49593542,0.213975818
0.003,+6.652234E-03,1.4960285,-0.0470929517
0.004,+7.638454E-03,1.49598589,-0.307387924
0.005,+8.629624E-03,1.4961276,-0.568505243
0.006,+9.619541E-03,1.49592484,-0.829689535
0.007,+1.049986E-02,1.49573046,-1.09080048
0.008,+1.049984E-02,1.39756311,-1.35174915
0.009,+1.049985E-02,1.19038167,-1.61288507
0.01,+1.049984E-02,0.962235422,-1.87401991
