IL,ITOT,VOUT,VDROP
0.0001,+2.806706E-03,1.18956367,0.566188205
0.0003,+2.997704E-03,1.18988376,0.513611438
0.0005,+3.195460E-03,1.18989259,0.461024214
0.001,+3.693888E-03,1.18979554,0.329559311
0.002,+4.692783E-03,1.1898121,0.0658423865
0.003,+5.690571E-03,1.18976069,-0.19694197
0.004,+6.684124E-03,1.19003154,-0.458995962
0.005,+7.681859E-03,1.1900802,-0.721855872
0.006,+8.678185E-03,1.1902203,-0.984641388
0.007,+9.674904E-03,1.19011797,-1.24746077
0.008,+1.049990E-02,1.18973372,-1.51002921
0.009,+1.049988E-02,1.11160811,-1.77283262
0.01,+1.049987E-02,0.806773934,-2.03544511
