IL,ITOT,VOUT,VDROP
0.0001,+1.673327E-03,0.593121503,0.266700517
0.0003,+1.865752E-03,0.593228257,0.213243758
0.0005,+2.063844E-03,0.593120687,0.160666513
0.001,+2.563067E-03,0.593124077,0.0292595923
0.002,+3.558070E-03,0.592780644,-0.233469561
0.003,+4.554355E-03,0.593030729,-0.495667268
0.004,+5.552019E-03,0.59296466,-0.758221526
0.005,+6.547592E-03,0.592841011,-1.02101011
0.006,+7.545148E-03,0.592970343,-1.2837882
0.007,+8.541801E-03,0.593082964,-1.54652713
0.008,+9.538008E-03,0.593104118,-1.80917404
0.009,+1.049988E-02,0.592997234,-2.07159353
0.01,+1.049988E-02,0.59232405,-2.33418849
