VIN,ITOT,VOUT,VDROP
1.8,+6.086932E-03,1.38982886,-0.0972223065
1.775,+6.065442E-03,1.38967919,-0.0972189929
1.75,+6.053971E-03,1.38976114,-0.09720193
1.725,+6.044051E-03,1.38963712,-0.0971973043
1.7,+6.035110E-03,1.38952691,-0.0972170804
1.675,+6.026682E-03,1.38939278,-0.0971999785
1.65,+6.018717E-03,1.38942594,-0.0972172194
1.625,+6.010824E-03,1.38923977,-0.0972208777
1.6,+6.001290E-03,1.38945335,-0.0972338848
1.575,+5.992497E-03,1.38922206,-0.0972251809
1.55,+5.985166E-03,1.3891622,-0.0972266376
1.525,+5.975445E-03,1.38919711,-0.0972388913
1.5,+5.967020E-03,1.38917089,-0.0972357028
1.475,+5.959340E-03,1.38904486,-0.097243164
1.45,+5.950319E-03,1.3890091,-0.0972312717
1.425,+5.943159E-03,1.38898111,-0.0972368564
1.4,+5.924263E-03,1.38452838,-0.097240423
1.375,+5.796412E-03,1.35973838,-0.0972440591
1.35,+5.668440E-03,1.33480614,-0.0972247973
1.325,+5.543099E-03,1.30989005,-0.0972215087
1.3,+5.419879E-03,1.28493866,-0.0972282916
1.275,+5.300021E-03,1.26000894,-0.0972253561
1.25,+5.183060E-03,1.2350443,-0.0972323503
1.225,+5.069397E-03,1.21010683,-0.0972065669
1.2,+4.958807E-03,1.18515516,-0.0972245721
1.175,+4.850852E-03,1.16018247,-0.0972216394
1.15,+4.745422E-03,1.13523465,-0.0972078678
1.125,+4.641942E-03,1.11022784,-0.0972264124
1.1,+4.540214E-03,1.08525876,-0.0972225512
1.075,+4.439718E-03,1.06024302,-0.0972059275
1.05,+4.340402E-03,1.03527278,-0.0972238966
1.025,+4.241600E-03,1.01024373,-0.0972151789
1.0,+4.143441E-03,0.985244821,-0.0972135277
