IL,ITOT,VOUT,VDROP
0.0001,+2.268870E-03,0.705288339,-0.01063567
0.0003,+2.442546E-03,0.705212945,-0.0106495388
0.0005,+2.642055E-03,0.704982609,-0.0106650116
0.001,+3.143254E-03,0.704546394,-0.0106865001
0.002,+4.143841E-03,0.704312707,-0.0107535203
0.003,+5.134722E-03,0.703510082,-0.0108156173
0.004,+6.129768E-03,0.703204325,-0.0108685018
0.005,+7.120947E-03,0.702969805,-0.0109288558
0.006,+8.111104E-03,0.702757976,-0.0109927958
0.007,+9.100314E-03,0.702550665,-0.011055788
0.008,+1.008970E-02,0.702262591,-0.0111009082
0.009,+1.049995E-02,0.700277469,-0.011180563
0.01,+1.049993E-02,0.691539821,-0.0112356185
