IL,ITOT,VOUT,VDROP
0.0001,+2.662567E-03,0.903644404,-0.010601811
0.0003,+2.833452E-03,0.903718221,-0.010616233
0.0005,+3.028132E-03,0.903597616,-0.0106227463
0.001,+3.531076E-03,0.903177603,-0.0106453467
0.002,+4.526944E-03,0.902850374,-0.0107160614
0.003,+5.517813E-03,0.902544019,-0.0107754925
0.004,+6.507038E-03,0.902202933,-0.0108309011
0.005,+7.499241E-03,0.902091293,-0.0108980352
0.006,+8.490212E-03,0.902092648,-0.0109542278
0.007,+9.478982E-03,0.901846464,-0.0110186265
0.008,+1.046979E-02,0.902026388,-0.0110749886
0.009,+1.049996E-02,0.899363967,-0.0111327518
0.01,+1.049994E-02,0.704718404,-0.011199191
