IL,ITOT,VOUT,VDROP
0.0001,+3.250367E-03,1.20234157,-0.0105639018
0.0003,+3.414449E-03,1.20235758,-0.0105606521
0.0005,+3.607124E-03,1.20207057,-0.0105814984
0.001,+4.102482E-03,1.20182293,-0.0106101729
0.002,+5.098950E-03,1.20184165,-0.0106753695
0.003,+6.090487E-03,1.20162574,-0.0107349813
0.004,+7.077426E-03,1.20127372,-0.0108001973
0.005,+8.067082E-03,1.20111489,-0.0108696193
0.006,+9.056532E-03,1.20125332,-0.0109317496
0.007,+1.004483E-02,1.20096671,-0.0109890235
0.008,+1.049997E-02,1.19944431,-0.0110495444
0.009,+1.049996E-02,1.06428621,-0.0111222716
0.01,+1.049994E-02,0.842700073,-0.011190401
