VIN,ITOT,VOUT,VDROP
1.8,+6.529210E-03,1.40134822,-0.0107312979
1.775,+6.462281E-03,1.4008653,-0.010733116
1.75,+6.439590E-03,1.40072011,-0.0107361961
1.725,+6.419623E-03,1.4004068,-0.0107408774
1.7,+6.403463E-03,1.40004587,-0.0107281427
1.675,+6.387036E-03,1.40004621,-0.0107261968
1.65,+6.370556E-03,1.39990952,-0.0107245484
1.625,+6.354376E-03,1.39947174,-0.0107202284
1.6,+6.339268E-03,1.39936034,-0.0107329269
1.575,+6.322449E-03,1.39918493,-0.0107352843
1.55,+6.307159E-03,1.39898658,-0.0107307225
1.525,+6.291649E-03,1.39919981,-0.0107279843
1.5,+6.276178E-03,1.39880322,-0.0107169565
1.475,+6.259845E-03,1.39858681,-0.010726511
1.45,+6.243728E-03,1.39842795,-0.0107404632
1.425,+6.231092E-03,1.39812447,-0.0107292547
1.4,+6.140150E-03,1.38227433,-0.0107378584
1.375,+5.991202E-03,1.35745529,-0.0107385756
1.35,+5.844253E-03,1.33257103,-0.0107514465
1.325,+5.699561E-03,1.30767726,-0.0107440742
1.3,+5.557655E-03,1.2827704,-0.0107228943
1.275,+5.419633E-03,1.25785637,-0.0107423479
1.25,+5.285467E-03,1.23291182,-0.0107443411
1.225,+5.155763E-03,1.20800643,-0.0107350646
1.2,+5.030133E-03,1.18307825,-0.010739796
1.175,+4.909027E-03,1.15810381,-0.010735704
1.15,+4.791606E-03,1.13317453,-0.0107419226
1.125,+4.677710E-03,1.10819908,-0.0107437156
1.1,+4.567144E-03,1.08325418,-0.0107368327
1.075,+4.459155E-03,1.05827276,-0.0107370773
1.05,+4.353530E-03,1.03331253,-0.0107352092
1.025,+4.249640E-03,1.00830257,-0.0107391733
1.0,+4.147468E-03,0.983336315,-0.0107390871
