VIN,ITOT,VOUT,VDROP
1.8,+7.186073E-03,1.70031901,-0.01067761
1.775,+7.067594E-03,1.69996313,-0.0106893189
1.75,+7.031864E-03,1.69974404,-0.0106892327
1.725,+7.012509E-03,1.69923321,-0.0106863333
1.7,+6.911719E-03,1.6824694,-0.0106839482
1.675,+6.750974E-03,1.65761769,-0.01069149
1.65,+6.592270E-03,1.63274276,-0.0106926937
1.625,+6.435669E-03,1.60785953,-0.0106864445
1.6,+6.282722E-03,1.58297816,-0.0106867253
1.575,+6.133669E-03,1.5580942,-0.010690492
1.55,+5.988494E-03,1.53316282,-0.0106886267
1.525,+5.848290E-03,1.50830024,-0.0106827278
1.5,+5.712657E-03,1.48337001,-0.010688068
1.475,+5.581611E-03,1.45847793,-0.010696466
1.45,+5.455258E-03,1.43354443,-0.0106960212
1.425,+5.333541E-03,1.40862691,-0.0106943783
1.4,+5.215627E-03,1.38371187,-0.0106927298
1.375,+5.101500E-03,1.35879208,-0.0106897303
1.35,+4.990369E-03,1.33386473,-0.0106911036
1.325,+4.882101E-03,1.30894772,-0.010690442
1.3,+4.775833E-03,1.28398757,-0.0106930023
1.275,+4.671713E-03,1.25908302,-0.0106880958
1.25,+4.568955E-03,1.23413739,-0.0106898193
1.225,+4.467508E-03,1.20921619,-0.0106946479
1.2,+4.366981E-03,1.18428614,-0.0107024372
1.175,+4.267046E-03,1.15932684,-0.0106903864
1.15,+4.167866E-03,1.13439397,-0.0106854104
1.125,+4.069021E-03,1.10943455,-0.0106969302
1.1,+3.970592E-03,1.08448868,-0.0106916763
1.075,+3.872248E-03,1.05952228,-0.0106932191
1.05,+3.774225E-03,1.03458305,-0.0107110854
1.025,+3.676269E-03,1.00958905,-0.0107130563
1.0,+3.578526E-03,0.984642968,-0.010708211
