IL,ITOT,VOUT,VDROP
0.0001,+2.469277E-03,0.804769788,-0.0106104036
0.0003,+2.639809E-03,0.804635274,-0.0106260599
0.0005,+2.836298E-03,0.804511605,-0.0106541951
0.001,+3.338079E-03,0.804268419,-0.010661837
0.002,+4.335781E-03,0.803600156,-0.0107216128
0.003,+5.327074E-03,0.80296869,-0.0107809299
0.004,+6.318628E-03,0.802880734,-0.0108457985
0.005,+7.311452E-03,0.802800668,-0.0109085932
0.006,+8.300923E-03,0.802612603,-0.0109650915
0.007,+9.290952E-03,0.802456159,-0.0110354476
0.008,+1.028033E-02,0.802394116,-0.0110959517
0.009,+1.049996E-02,0.799931652,-0.0111596722
0.01,+1.049994E-02,0.70726248,-0.0112295473
