VIN,ITOT,VOUT,VDROP
3.3,+3.202539E-03,0.792986822,-2.19170258
3.2,+3.185301E-03,0.792883215,-2.19170073
3.1,+3.171093E-03,0.792733114,-2.19172964
3.0,+3.158877E-03,0.792696304,-2.19167776
2.9,+3.146679E-03,0.792572411,-2.19171683
2.8,+3.135465E-03,0.792464198,-2.19169469
2.7,+3.124676E-03,0.792429168,-2.19171708
2.6,+3.114105E-03,0.792283585,-2.19169338
2.5,+3.103823E-03,0.792218398,-2.1916865
2.4,+3.093697E-03,0.792140098,-2.19166585
2.3,+3.083740E-03,0.792064788,-2.19168381
2.2,+3.074109E-03,0.79202443,-2.19165929
2.1,+3.064606E-03,0.791957252,-2.19167956
2.0,+3.054786E-03,0.791975593,-2.19166998
1.9,+3.045508E-03,0.791922131,-2.1916825
1.8,+3.035971E-03,0.791851709,-2.19168119
1.7,+3.026396E-03,0.791801001,-2.19169536
1.6,+3.013280E-03,0.79165411,-2.19167469
1.5,+2.977897E-03,0.786120676,-2.19168624
1.4,+2.883914E-03,0.692137773,-2.19172204
1.3,+2.782483E-03,0.594058431,-2.19176001
1.2,+2.678583E-03,0.495061012,-2.19175481
