VIN,ITOT,VOUT,VDROP
3.3,+3.267223E-03,1.59173019,0.101500681
3.2,+3.194731E-03,1.59168805,0.10151964
3.1,+3.173708E-03,1.59157364,0.101518636
3.0,+3.159157E-03,1.59143277,0.101521945
2.9,+3.146817E-03,1.59132552,0.101505115
2.8,+3.135492E-03,1.59126548,0.101497971
2.7,+3.124914E-03,1.59117949,0.101497359
2.6,+3.114070E-03,1.59113993,0.101493326
2.5,+3.102090E-03,1.59112933,0.101492583
2.4,+3.079799E-03,1.59092748,0.101485347
2.3,+3.024761E-03,1.58971511,0.101494338
2.2,+2.839501E-03,1.49617227,0.101479476
2.1,+2.645930E-03,1.40002708,0.101457907
2.0,+2.449073E-03,1.30343838,0.101433945
1.9,+2.252527E-03,1.20698593,0.10141525
1.8,+2.056135E-03,1.11084846,0.101406988
1.7,+1.860270E-03,1.01493947,0.101373299
1.6,+1.665460E-03,0.919429089,0.101342865
