VIN,ITOT,VOUT,VDROP
3.3,+3.216886E-03,1.19422667,-0.290521875
3.2,+3.200987E-03,1.19412632,-0.290524372
3.1,+3.189998E-03,1.1939945,-0.290534513
3.0,+3.180055E-03,1.19392582,-0.290536625
2.9,+3.170315E-03,1.19388259,-0.290514222
2.8,+3.160788E-03,1.19379647,-0.290510172
2.7,+3.151503E-03,1.19372097,-0.290529809
2.6,+3.142440E-03,1.19370595,-0.290510103
2.5,+3.133079E-03,1.19365938,-0.290552179
2.4,+3.124056E-03,1.19363863,-0.290559073
2.3,+3.115240E-03,1.19361351,-0.290512638
2.2,+3.104789E-03,1.19360632,-0.290505552
2.1,+3.076586E-03,1.19358558,-0.290510948
2.0,+2.935551E-03,1.13652173,-0.290531066
1.9,+2.736751E-03,1.03845893,-0.290543133
1.8,+2.533439E-03,0.940312449,-0.290573795
1.7,+2.329939E-03,0.842221838,-0.290569834
1.6,+2.126930E-03,0.744300739,-0.290608849
1.5,+1.924322E-03,0.646513956,-0.290642975
1.4,+1.721893E-03,0.549016563,-0.290632448
1.3,+1.520262E-03,0.451660117,-0.290703037
1.2,+1.319306E-03,0.354764771,-0.290649858
