VIN,ITOT,VOUT,VDROP
1.8,+3.118169E-03,1.65988248,0.850553142
1.775,+3.174054E-03,1.66511882,0.850538646
1.75,+3.309950E-03,1.70139308,0.850559034
1.725,+3.349698E-03,1.71210497,0.850537927
1.7,+3.256657E-03,1.68809645,0.850538622
1.675,+3.160009E-03,1.66304196,0.850535325
1.65,+3.062150E-03,1.6377028,0.850522672
1.625,+2.962724E-03,1.61188841,0.850530025
1.6,+2.861315E-03,1.58561972,0.850535328
1.575,+2.754505E-03,1.55794948,0.85049956
1.55,+2.631622E-03,1.5260264,0.850503528
1.525,+2.455391E-03,1.47993894,0.850520592
1.5,+2.294441E-03,1.43791164,0.85051637
1.475,+2.161389E-03,1.40344252,0.850519345
1.45,+2.038626E-03,1.37172897,0.85053691
1.425,+1.922624E-03,1.34143072,0.85050912
1.4,+1.809644E-03,1.31204502,0.850522287
1.375,+1.698724E-03,1.28334123,0.85049771
1.35,+1.589780E-03,1.25506825,0.850541652
1.325,+1.482730E-03,1.22717716,0.850536772
1.3,+1.375943E-03,1.19943135,0.850557461
1.275,+1.269826E-03,1.17202652,0.850553236
1.25,+1.164870E-03,1.14468267,0.850547097
1.225,+1.059957E-03,1.11758524,0.850567855
1.2,+9.558060E-04,1.09055351,0.850540582
1.175,+8.526387E-04,1.06361408,0.850563262
1.15,+7.488403E-04,1.03680281,0.850528363
1.125,+6.456619E-04,1.01004024,0.850525147
1.1,+5.431453E-04,0.983515818,0.850578374
1.075,+4.417470E-04,0.957067048,0.850542247
1.05,+3.403335E-04,0.930813052,0.850540236
1.025,+2.394669E-04,0.904628778,0.850545836
1.0,+1.390321E-04,0.8785608,0.850540377
