IL,ITOT,VOUT,VDROP,VISET
0.0001,+6.029228E-04,1.7927068,1.65767325,1.6801774999999999
0.0003,+7.930836E-04,1.79139836,1.60539759,1.6273175
0.0005,+9.854283E-04,1.78981907,1.55316606,1.5744574999999998
0.001,+1.467176E-03,1.78603996,1.42250713,1.4423074999999999
0.002,+2.425558E-03,1.77793727,1.16123587,1.1780074999999999
0.003,+3.380337E-03,1.76819987,0.90005001,0.9137074999999999
0.004,+4.337908E-03,1.75995407,0.639065285,0.6494074999999999
0.005,+5.305631E-03,1.75362343,0.377862667,0.38510749999999994
0.006,+6.282102E-03,1.74943014,0.11593097,0.12080749999999973
0.007,+7.260368E-03,1.74627568,-0.145089218,-0.14349250000000024
0.008,+8.239160E-03,1.74329848,-0.405636722,-0.4077925
0.009,+9.219545E-03,1.74089755,-0.666641246,-0.6720925
0.01,+1.020127E-02,1.73882852,-0.927668944,-0.9363925
