IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.698441E-04,1.6061923,1.55839412,1.5797888235294117
0.0003,+4.659130E-04,1.6061097,1.50609928,1.5269288235294118
0.0005,+6.632757E-04,1.60605608,1.45382212,1.474068823529412
0.001,+1.158270E-03,1.60598647,1.32322853,1.341918823529412
0.002,+2.148468E-03,1.60592689,1.06198552,1.077618823529412
0.003,+3.138151E-03,1.6058609,0.800992644,0.8133188235294119
0.004,+4.128968E-03,1.60583048,0.539836631,0.5490188235294118
0.005,+5.119646E-03,1.60581138,0.278633543,0.2847188235294118
0.006,+6.113089E-03,1.60578352,0.0167618208,0.020418823529411823
0.007,+7.103187E-03,1.60577956,-0.244226498,-0.24388117647058816
0.008,+8.090905E-03,1.60574986,-0.504634538,-0.5081811764705884
0.009,+9.081786E-03,1.6057053,-0.765776344,-0.7724811764705883
0.01,+1.007264E-02,1.60570315,-1.02687002,-1.0367811764705883
