IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.559639E-04,1.50282106,1.45909688,1.4794001470588236
0.0003,+4.519086E-04,1.50270812,1.40685626,1.4265401470588235
0.0005,+6.487505E-04,1.50269081,1.35458669,1.3736801470588236
0.001,+1.143821E-03,1.50258881,1.22416981,1.2415301470588234
0.002,+2.134509E-03,1.50254277,0.962963521,0.9772301470588235
0.003,+3.123855E-03,1.50248064,0.701780399,0.7129301470588235
0.004,+4.114877E-03,1.50245949,0.440595333,0.4486301470588234
0.005,+5.108423E-03,1.50246592,0.178720739,0.18433014705882345
0.006,+6.097842E-03,1.50244054,-0.0823552005,-0.07996985294117676
0.007,+7.085793E-03,1.50243537,-0.342690357,-0.34426985294117673
0.008,+8.077072E-03,1.50245148,-0.603890755,-0.6085698529411765
0.009,+9.067198E-03,1.50248755,-0.86499739,-0.8728698529411765
0.01,+1.005781E-02,1.50243227,-1.12610841,-1.137169852941177
