IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.872443E-04,1.65998933,1.60792568,1.6299831617647058
0.0003,+4.823273E-04,1.6598923,1.5556478,1.577123161764706
0.0005,+6.796707E-04,1.65984932,1.50338287,1.5242631617647058
0.001,+1.173720E-03,1.659693,1.37297819,1.3921131617647058
0.002,+2.156083E-03,1.65954644,1.11176863,1.1278131617647058
0.003,+3.201746E-03,1.65999847,0.850548864,0.8635131617647057
0.004,+4.145196E-03,1.659504,0.589344301,0.5992131617647056
0.005,+5.137619E-03,1.65925717,0.328155184,0.33491316176470565
0.006,+6.128134E-03,1.65918059,0.0663613814,0.07061316176470567
0.007,+7.118308E-03,1.65915502,-0.194667181,-0.1936868382352943
0.008,+8.105929E-03,1.65908043,-0.455096802,-0.4579868382352945
0.009,+9.096297E-03,1.65900289,-0.716297644,-0.7222868382352945
0.01,+1.008641E-02,1.65898089,-0.977148956,-0.9865868382352945
