VIN,ITOT,VOUT,VDROP
1.8,+3.180020E-03,1.44800658,0.649343899
1.775,+3.153089E-03,1.44818171,0.649339259
1.75,+3.134663E-03,1.44841534,0.649338949
1.725,+3.123086E-03,1.44866828,0.649312937
1.7,+3.115281E-03,1.44876555,0.649311217
1.675,+3.111115E-03,1.44909543,0.649317958
1.65,+3.108646E-03,1.44938171,0.649329578
1.625,+3.106801E-03,1.44959026,0.649340185
1.6,+3.105193E-03,1.44972737,0.649316695
1.575,+3.103529E-03,1.44964955,0.649324285
1.55,+3.100287E-03,1.44928945,0.6493089
1.525,+3.095469E-03,1.44837926,0.649315688
1.5,+3.085485E-03,1.44629893,0.649310611
1.475,+3.070188E-03,1.44181817,0.649330427
1.45,+3.029641E-03,1.43209463,0.649314441
