IL,VOUT
1e-09,0.9058607524245034
1.258925411794167e-09,0.905860699932713
1.584893192461114e-09,0.9058606338563968
1.9952623149688803e-09,0.9058605506797704
2.511886431509581e-09,0.9058604459801118
3.1622776601683803e-09,0.9058603141924538
3.981071705534974e-09,0.9058601483155396
5.0118723362727255e-09,0.90585993954261
6.3095734448019354e-09,0.905859676798178
7.943282347242819e-09,0.9058593461573552
1.000000000000001e-08,0.9058589301187272
1.2589254117941681e-08,0.9058584066951808
1.5848931924611153e-08,0.9058577482790894
1.9952623149688813e-08,0.9058569202291288
2.511886431509582e-08,0.9058558791154384
3.1622776601683825e-08,0.9058545705486292
3.9810717055349776e-08,0.9058529265065528
5.0118723362727296e-08,0.90585086512303
6.30957344480194e-08,0.9058482762342992
7.943282347242826e-08,0.9058450306855892
1.000000000000001e-07,0.9058409662663596
1.258925411794169e-07,0.9058358831629326
1.584893192461116e-07,0.9058295366280484
1.995262314968882e-07,0.9058216290045368
2.511886431509584e-07,0.9058118015282758
3.162277660168384e-07,0.9057996266725308
3.981071705534979e-07,0.9057846022590856
5.011872336272731e-07,0.9057661491457843
6.309573444801943e-07,0.9057436149488812
7.943282347242829e-07,0.9057162868294186
1.000000000000002e-06,0.905683416602441
1.25892541179417e-06,0.9056442609272404
1.584893192461117e-06,0.9055981390099508
1.995262314968884e-06,0.9055444989629956
2.511886431509586e-06,0.9054830011091514
3.162277660168386e-06,0.9054135893552518
3.981071705534982e-06,0.905336547761689
5.011872336272735e-06,0.905252523289718
6.309573444801948e-06,0.9051625054676748
7.943282347242835e-06,0.9050677619059908
1.000000000000003e-05,0.9049697388116548
1.258925411794171e-05,0.904869943577726
1.584893192461118e-05,0.9047698294102604
1.995262314968885e-05,0.9046706993085812
2.511886431509587e-05,0.9045736402273225
3.162277660168388e-05,0.904479490608869
3.981071705534984e-05,0.9043888380197672
5.011872336272738e-05,0.9043020396009348
6.309573444801952e-05,0.9042192565962353
7.943282347242841e-05,0.904140494799725
0.0001,0.9040656445399544
0.0001258925411794,0.9039945160299544
0.0001584893192461,0.9039268679895076
0.0001995262314968,0.9038624290750468
0.0002511886431509,0.9038009127318892
0.0003162277660168,0.9037420266646472
0.0003981071705534,0.903685478330065
0.0005011872336272,0.903630977829651
0.0006309573444801,0.9035782394231634
0.0007943282347242,0.9035269826514336
0.001,0.9034769337453772
0.0012589254117941,0.9034278275665252
0.0015848931924611,0.9033794097436396
0.0019952623149688,0.9033314380071144
0.0025118864315095,0.9032836812162042
0.0031622776601683,0.9032359145803328
0.0039810717055349,0.9031878676177502
0.0050118723362727,0.9031393839736244
0.0063095734448019,0.9030901403547842
0.0079432823472428,0.9030398074592972
0.01,0.9029879832677338
0.0125892541179417,0.9029341690717256
0.0158489319246112,0.9028777394722144
0.0199526231496888,0.9028179033799772
0.0251188643150959,0.9027536525344252
0.0316227766016839,0.9026836936232524
0.0398107170553499,0.9026063594297744
0.0501187233627274,0.9025194935322772
0.0630957344480196,0.9024203020030984
0.0794328234724285,0.9023051644349214
0.1,0.9021693960265518
0.0794328234724285,0.9023051664802838
0.0630957344480196,0.9024203042372082
0.0501187233627274,0.90251949599775
0.0398107170553499,0.9026063621741076
0.0316227766016839,0.9026836966947812
0.0251188643150959,0.90275365598034
0.0199526231496888,0.9028179072445178
0.0158489319246112,0.9028777437946744
0.0125892541179417,0.9029341738846396
0.01,0.9029879885968548
0.0079432823472428,0.90303981332778
0.0063095734448019,0.903090146793779
0.0050118723362727,0.903139391038298
0.0039810717055349,0.9031878755345728
0.0031622776601683,0.9032358778561776
0.0025118864315095,0.9032836423178242
0.0019952623149688,0.9033313966205774
0.0015848931924611,0.903379365462607
0.0012589254117941,0.9034278275689804
0.001,0.9034769337484232
0.0007943282347242,0.9035269826551304
0.0006309573444801,0.9035782394275692
0.0005011872336272,0.9036309778347988
0.0003981071705534,0.9036854783359556
0.0003162277660168,0.9037420266712416
0.0002511886431509,0.9038009127391168
0.0001995262314968,0.903862429082794
0.0001584893192461,0.9039268679976202
0.0001258925411794,0.9039945160382344
0.0001,0.9040656445481656
7.943282347242841e-05,0.9041404948075912
6.309573444801952e-05,0.9042192566034608
5.011872336272738e-05,0.9043020396072324
3.981071705534984e-05,0.9043888380248986
3.162277660168388e-05,0.9044794906126914
2.511886431509587e-05,0.9045736402298252
1.995262314968885e-05,0.904670699309912
1.584893192461118e-05,0.9047698294106904
1.258925411794171e-05,0.9048699435775922
1.000000000000003e-05,0.9049697388112726
7.943282347242835e-06,0.9050677619055866
6.309573444801948e-06,0.9051625054673644
5.011872336272735e-06,0.905252523289527
3.981071705534982e-06,0.9053365477615872
3.162277660168386e-06,0.905413589355207
2.511886431509586e-06,0.9054830011091336
1.995262314968884e-06,0.9055444989629908
1.584893192461117e-06,0.9055981390099492
1.25892541179417e-06,0.9056442603233172
1.000000000000002e-06,0.905683416286951
7.943282347242829e-07,0.9057162866722464
6.309573444801943e-07,0.9057436148736604
5.011872336272731e-07,0.905766149110982
3.981071705534979e-07,0.9057846022434292
3.162277660168384e-07,0.9057996266656514
2.511886431509584e-07,0.9058118015253094
1.995262314968882e-07,0.905821629003277
1.584893192461116e-07,0.9058295366275204
1.258925411794169e-07,0.905835883162712
1.000000000000001e-07,0.9058409662662684
7.943282347242826e-08,0.9058450306855522
6.30957344480194e-08,0.9058482762342844
5.0118723362727296e-08,0.9058508651230236
3.9810717055349776e-08,0.905852928446816
3.1622776601683825e-08,0.9058545698376876
2.511886431509582e-08,0.9058558786616756
1.9952623149688813e-08,0.905856919941981
1.5848931924611153e-08,0.9058577480974924
1.2589254117941681e-08,0.9058584065803876
1.000000000000001e-08,0.9058589300461936
7.943282347242819e-09,0.9058593461115364
6.3095734448019354e-09,0.9058596767692416
5.0118723362727255e-09,0.905859939524336
3.981071705534974e-09,0.9058601483040044
3.1622776601683803e-09,0.9058603141851722
2.511886431509581e-09,0.9058604459755148
1.9952623149688803e-09,0.9058605506768692
1.584893192461114e-09,0.9058606338545672
1.258925411794167e-09,0.9058606999315576
1e-09,0.9058607524225408
