IL,ITOT,VOUT,VDROP
0.0001,+2.837361E-03,0.998694595,-0.0107287654
0.0003,+3.006062E-03,0.998551935,-0.0107402019
0.0005,+3.199497E-03,0.998477971,-0.0107634028
0.001,+3.698414E-03,0.998111746,-0.010790337
0.002,+4.691985E-03,0.997918569,-0.010846991
0.003,+5.678088E-03,0.997674534,-0.0109073256
0.004,+6.668400E-03,0.997463346,-0.0109677964
0.005,+7.657923E-03,0.997332062,-0.0109969129
0.006,+8.645594E-03,0.997214757,-0.0110745188
0.007,+9.632684E-03,0.997046883,-0.011128985
0.008,+1.049999E-02,0.996712445,-0.0111937229
0.009,+1.049998E-02,0.995029077,-0.0112540269
0.01,+1.049996E-02,0.749663993,-0.0113133162
