IL,ITOT,VOUT,VDROP
0.0001,+2.250236E-03,0.700458438,-0.0107494255
0.0003,+2.422966E-03,0.700370978,-0.0107650763
0.0005,+2.621247E-03,0.700061733,-0.0107841824
0.001,+3.121991E-03,0.699712285,-0.010812009
0.002,+4.118975E-03,0.699011346,-0.0108680264
0.003,+5.106757E-03,0.69852291,-0.0109293256
0.004,+6.099426E-03,0.698341535,-0.0109834388
0.005,+7.089787E-03,0.698150058,-0.0110461751
0.006,+8.077867E-03,0.697958393,-0.0111072325
0.007,+9.066444E-03,0.697670604,-0.0111709112
0.008,+1.005523E-02,0.697573813,-0.0112236789
0.009,+1.049998E-02,0.696177548,-0.0112787957
0.01,+1.049996E-02,0.693289817,-0.0113343794
