IL,ITOT,VOUT,VDROP
0.0001,+3.225965E-03,1.19756352,-0.0106775656
0.0003,+3.389889E-03,1.19735809,-0.0107065987
0.0005,+3.582190E-03,1.19740166,-0.0107231195
0.001,+4.076437E-03,1.197135,-0.0107561167
0.002,+5.070223E-03,1.19686836,-0.0108113585
0.003,+6.059299E-03,1.19665666,-0.0108675538
0.004,+7.044367E-03,1.19644988,-0.0109209526
0.005,+8.032465E-03,1.19635969,-0.0109865328
0.006,+9.021721E-03,1.19633672,-0.0110406376
0.007,+1.000808E-02,1.19616158,-0.0110998741
0.008,+1.049999E-02,1.19518975,-0.0111437824
0.009,+1.049998E-02,1.07648101,-0.011226153
0.01,+1.049997E-02,0.847148812,-0.0112943713
