IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.933872E-04,0.605653532,0.563435287,0.5759020588235294
0.0003,+1.106875E-03,0.60509947,0.511063383,0.5230420588235294
0.0005,+1.312159E-03,0.604310323,0.458692828,0.47018205882352937
0.001,+1.817449E-03,0.604182918,0.327830883,0.3380320588235294
0.002,+2.818970E-03,0.603737659,0.065179658,0.0737320588235294
0.003,+3.811883E-03,0.603047928,-0.196412216,-0.1905679411764707
0.004,+4.801712E-03,0.603019468,-0.457266493,-0.45486794117647056
0.005,+5.795783E-03,0.60280977,-0.719026972,-0.7191679411764705
0.006,+6.786831E-03,0.602896422,-0.980729988,-0.9834679411764705
0.007,+7.780485E-03,0.603136387,-1.24245605,-1.2477679411764706
0.008,+8.774223E-03,0.603161309,-1.50398971,-1.5120679411764706
0.009,+9.766400E-03,0.603170438,-1.76573083,-1.7763679411764706
0.01,+1.049976E-02,0.601021816,-2.02748489,-2.040667941176471
