IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.154498E-04,1.20172312,1.15983416,1.1782341176470588
0.0003,+1.122947E-03,1.20147,1.10750726,1.1253741176470589
0.0005,+1.322373E-03,1.20097131,1.0551099,1.0725141176470587
0.001,+1.826346E-03,1.20075259,0.924200381,0.9403641176470587
0.002,+2.818870E-03,1.20069977,0.662622574,0.6760641176470588
0.003,+3.811818E-03,1.20052902,0.400839892,0.41176411764705867
0.004,+4.810296E-03,1.20056928,0.138157924,0.1474641176470588
0.005,+5.801777E-03,1.20045681,-0.123465282,-0.1168358823529414
0.006,+6.792404E-03,1.20052992,-0.384433187,-0.3811358823529414
0.007,+7.783256E-03,1.20022261,-0.646059973,-0.6454358823529414
0.008,+8.776378E-03,1.2004903,-0.907687619,-0.9097358823529411
0.009,+9.768698E-03,1.2004768,-1.16943344,-1.174035882352941
0.01,+1.049976E-02,1.19823441,-1.4311691,-1.438335882352941
