VIN,ITOT,VOUT,VDROP
3.3,+3.261943E-03,1.19275599,-0.299025881
3.2,+3.187913E-03,1.19262132,-0.299038185
3.1,+3.167265E-03,1.1925158,-0.299029298
3.0,+3.152860E-03,1.19240878,-0.299024716
2.9,+3.140645E-03,1.19228601,-0.298990229
2.8,+3.129136E-03,1.19219895,-0.299019637
2.7,+3.118772E-03,1.19207848,-0.299019957
2.6,+3.108012E-03,1.19201649,-0.299014481
2.5,+3.097969E-03,1.19197188,-0.299037395
2.4,+3.088057E-03,1.19191018,-0.299037279
2.3,+3.078344E-03,1.19189594,-0.29902875
2.2,+3.068571E-03,1.19182626,-0.299018726
2.1,+3.058080E-03,1.19179545,-0.299008754
2.0,+3.043673E-03,1.19167927,-0.298992948
1.9,+3.008905E-03,1.19093008,-0.2990069
1.8,+2.855458E-03,1.11946754,-0.299023429
1.7,+2.664866E-03,1.02436761,-0.299064305
1.6,+2.469653E-03,0.928168919,-0.299071204
1.5,+2.274027E-03,0.831886864,-0.299127981
1.4,+2.078593E-03,0.73584522,-0.299115118
1.3,+1.883382E-03,0.63999173,-0.299118726
1.2,+1.688959E-03,0.544625001,-0.299137046
