VIN,ITOT,VOUT,VDROP
3.3,+3.193360E-03,0.793603821,-0.700082995
3.2,+3.177292E-03,0.793428117,-0.700083968
3.1,+3.164647E-03,0.793320945,-0.700096044
3.0,+3.152455E-03,0.793197711,-0.700061565
2.9,+3.141158E-03,0.793053179,-0.700068134
2.8,+3.130420E-03,0.792976522,-0.700080132
2.7,+3.120015E-03,0.792914999,-0.700086153
2.6,+3.109853E-03,0.792830704,-0.700076257
2.5,+3.099819E-03,0.792735525,-0.700088619
2.4,+3.090092E-03,0.792661346,-0.700068504
2.3,+3.080383E-03,0.79256294,-0.700091488
2.2,+3.070700E-03,0.79252511,-0.700087149
2.1,+3.061334E-03,0.792470555,-0.700070931
2.0,+3.051982E-03,0.79245283,-0.700079835
1.9,+3.042685E-03,0.792384612,-0.700038306
1.8,+3.033313E-03,0.792376289,-0.700068551
1.7,+3.024012E-03,0.79232211,-0.700088263
1.6,+3.011999E-03,0.792221902,-0.700072615
1.5,+2.985250E-03,0.791396157,-0.700058071
1.4,+2.828910E-03,0.716259967,-0.700098143
1.3,+2.637538E-03,0.621249553,-0.700097353
1.2,+2.441768E-03,0.52479534,-0.700141745
