VIN,ITOT,VOUT,VDROP
3.3,+3.258336E-03,1.59176614,0.101108229
3.2,+3.184337E-03,1.59169135,0.101097782
3.1,+3.164188E-03,1.59153288,0.101091766
3.0,+3.150046E-03,1.59143545,0.101098199
2.9,+3.137736E-03,1.59129206,0.101080799
2.8,+3.126555E-03,1.59122204,0.101086334
2.7,+3.115928E-03,1.59121199,0.101078645
2.6,+3.105226E-03,1.59111707,0.101080116
2.5,+3.093576E-03,1.59108017,0.101081795
2.4,+3.075195E-03,1.59096175,0.101081222
2.3,+3.032522E-03,1.59037426,0.101094693
2.2,+2.879038E-03,1.52126323,0.101072079
2.1,+2.688701E-03,1.42598361,0.101041289
2.0,+2.494046E-03,1.32978509,0.101048597
1.9,+2.298664E-03,1.23356653,0.101019639
1.8,+2.103572E-03,1.13765592,0.101001595
1.7,+1.909082E-03,1.04200593,0.100987359
1.6,+1.715182E-03,0.946735066,0.100956636
