IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.657770E-04,1.51910418,1.47229046,1.4794001470588236
0.0003,+4.624402E-04,1.51906528,1.41988603,1.4265401470588235
0.0005,+6.579024E-04,1.51901773,1.36746973,1.3736801470588236
0.001,+1.147924E-03,1.51894773,1.2367386,1.2415301470588234
0.002,+2.128663E-03,1.51891821,0.975017303,0.9772301470588235
0.003,+3.110386E-03,1.51892431,0.713278047,0.7129301470588235
0.004,+4.092004E-03,1.51889943,0.451565644,0.4486301470588234
0.005,+5.076298E-03,1.51884391,0.189216097,0.18433014705882345
0.006,+6.057333E-03,1.51886365,-0.0723471331,-0.07996985294117676
0.007,+7.036060E-03,1.51883331,-0.333239325,-0.34426985294117673
0.008,+8.018719E-03,1.51880612,-0.594944218,-0.6085698529411765
0.009,+9.000644E-03,1.5187183,-0.85652475,-0.8728698529411765
0.01,+9.984282E-03,1.51875584,-1.11814017,-1.137169852941177
