IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.950139E-04,1.57644252,1.52227376,1.5295944852941177
0.0003,+4.880098E-04,1.57584236,1.46981951,1.4767344852941178
0.0005,+6.831409E-04,1.57553971,1.41745267,1.4238744852941176
0.001,+1.171369E-03,1.5747928,1.2864956,1.2917244852941177
0.002,+2.148845E-03,1.57388869,1.02468942,1.0274244852941177
0.003,+3.127826E-03,1.57310517,0.762929769,0.7631244852941176
0.004,+4.106254E-03,1.5725426,0.501456428,0.4988244852941177
0.005,+5.089983E-03,1.5721029,0.238960014,0.23452448529411773
0.006,+6.068996E-03,1.57175701,-0.0226316305,-0.029775514705882244
0.007,+7.047100E-03,1.57132297,-0.283642015,-0.2940755147058822
0.008,+8.028332E-03,1.57087729,-0.545326709,-0.5583755147058824
0.009,+9.008374E-03,1.57057059,-0.806740144,-0.8226755147058824
0.01,+9.989678E-03,1.57018479,-1.06832967,-1.0869755147058824
