IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.575846E-04,1.46713213,1.42278146,1.4292058088235293
0.0003,+4.530434E-04,1.46714413,1.37036305,1.3763458088235294
0.0005,+6.492918E-04,1.46708311,1.3179654,1.3234858088235293
0.001,+1.139748E-03,1.4670732,1.18696504,1.1913358088235293
0.002,+2.121394E-03,1.46699044,0.925148951,0.9270358088235293
0.003,+3.101561E-03,1.46699197,0.663680629,0.6627358088235293
0.004,+4.082840E-03,1.4669978,0.402004836,0.39843580882352936
0.005,+5.067487E-03,1.46696011,0.13955678,0.13413580882352916
0.006,+6.048449E-03,1.46683043,-0.122028692,-0.13016419117647082
0.007,+7.028597E-03,1.46683737,-0.383101017,-0.3944641911764708
0.008,+8.010208E-03,1.46681558,-0.644658424,-0.658764191176471
0.009,+8.993079E-03,1.46676564,-0.906212333,-0.9230641911764705
0.01,+9.975862E-03,1.46673457,-1.16780196,-1.187364191176471
