IL,ITOT,VOUT,VDROP,VISET
0.0001,+7.478057E-04,1.79657987,1.62165527,1.6299831617647058
0.0003,+9.396326E-04,1.79558208,1.56914068,1.577123161764706
0.0005,+1.132124E-03,1.79456748,1.51667891,1.5242631617647058
0.001,+1.612396E-03,1.79195875,1.38590269,1.3921131617647058
0.002,+2.573493E-03,1.78647953,1.12402379,1.1278131617647058
0.003,+3.533132E-03,1.78055661,0.862250015,0.8635131617647057
0.004,+4.490505E-03,1.77416317,0.600575834,0.5992131617647056
0.005,+5.444076E-03,1.76682715,0.338946705,0.33491316176470565
0.006,+6.396923E-03,1.75822026,0.0766399971,0.07061316176470567
0.007,+7.345101E-03,1.74878583,-0.184963198,-0.1936868382352943
0.008,+8.282679E-03,1.73765875,-0.445938199,-0.4579868382352945
0.009,+9.200268E-03,1.72125561,-0.707594308,-0.7222868382352945
0.01,+9.768788E-03,1.61041116,-0.968990002,-0.9865868382352945
