VIN,ITOT,VOUT,VDROP
1.8,+6.275286E-03,1.38797864,-0.0995867879
1.775,+6.215147E-03,1.38821718,-0.0995768165
1.75,+6.198298E-03,1.38854846,-0.0995782648
1.725,+6.184720E-03,1.38865979,-0.0995875996
1.7,+6.173815E-03,1.38915562,-0.0995829823
1.675,+6.161893E-03,1.38929802,-0.0995750902
1.65,+6.149633E-03,1.38908143,-0.0995863264
1.625,+6.138730E-03,1.38919664,-0.0995822623
1.6,+6.128368E-03,1.3894988,-0.0995893315
1.575,+6.118904E-03,1.39001738,-0.0995809335
1.55,+6.107548E-03,1.39014637,-0.0995948801
1.525,+6.096966E-03,1.39040157,-0.0995847503
1.5,+6.087317E-03,1.39090067,-0.0995966231
1.475,+6.078094E-03,1.39091034,-0.099592331
1.45,+6.069290E-03,1.39146681,-0.0996029029
1.425,+6.060483E-03,1.39171228,-0.0995981076
1.4,+6.010562E-03,1.38196293,-0.0996106393
1.375,+5.874699E-03,1.35719706,-0.0996015157
1.35,+5.739421E-03,1.33231439,-0.0996019049
1.325,+5.606038E-03,1.30743607,-0.0995913831
1.3,+5.475211E-03,1.28249804,-0.0995924227
1.275,+5.347261E-03,1.25759615,-0.0995892926
1.25,+5.222237E-03,1.23266574,-0.0995896512
1.225,+5.101116E-03,1.20775231,-0.0995997227
1.2,+4.983021E-03,1.18282484,-0.0995910773
1.175,+4.868156E-03,1.15786815,-0.0995792322
1.15,+4.756576E-03,1.13294292,-0.0995707591
1.125,+4.647413E-03,1.10796905,-0.0995789042
1.1,+4.540842E-03,1.08303342,-0.099577845
1.075,+4.436130E-03,1.05804429,-0.0995786123
1.05,+4.333335E-03,1.03310537,-0.0995747594
1.025,+4.231755E-03,1.00811077,-0.0995851172
1.0,+4.131480E-03,0.983148035,-0.0995726689
